vague_cine_inv	pid	age	q2ad	Entrées Extrapolées	mois_cine
2330	369864612	39	2973	3194.3406715238843	2307
2330	353859458	30	2964	1273.9947751528557	2307
2330	1589216562	68	2989	3611.669143532369	2307
2330	270096999	37	2982	1862.693692378002	2307
2330	1621483951	61	2964	808.9516969146523	2307
2330	331205423	44	2937	1816.135210295623	2307
2330	256550275	40	2964	634.3569356464429	2307
2330	301864294	62	99	1641.0688840036178	2307
2330	1488242015	63	2989	2998.0869815964375	2307
2330	331741258	20	2988	6479.0532693168025	2307
2330	246724343	37	2973	3194.3406715238843	2307
2330	1488249670	74	2983	2244.471596753486	2307
2330	1488123441	44	2988	1767.9722638150818	2307
2330	1488286608	41	2975	1282.5821396559763	2307
2330	366502422	25	2988	2942.3216125992094	2307
2330	135739207	57	2991	1676.091976823345	2307
2330	349949155	52	2964	827.7538494821139	2307
2330	1488255280	43	2982	2143.0790084018377	2307
2330	1488286067	58	2964	1007.2722336643994	2307
2330	1488255498	70	2993	1400.3470920878228	2307
2330	1488251507	52	2988	1483.8412363118784	2307
2330	413705370	71	2989	7941.084619050685	2307
2330	332737444	35	2987	900.824322976945	2307
2330	88604649	44	2988	2339.247019086912	2307
2330	1488254576	49	2982	3540.7163569973	2307
2330	271136715	43	2974	1113.7283106292803	2307
2330	361036275	22	2990	3391.012553126057	2307
2330	362333859	31	99	1633.056823519681	2307
2330	1488256748	62	2982	2619.8824039357414	2307
2330	1875551454	70	2978	3069.2490655871093	2307
2330	398928968	27	2973	2737.0211107849877	2307
2330	253121329	41	2988	1336.4263216223171	2307
2330	1488265456	59	2977	813.4249351845443	2307
2330	1488255637	53	2989	3971.1685932205432	2307
2330	170639308	46	2989	2504.82729156207	2307
2330	123212304	49	2982	3817.031540577446	2307
2330	400735530	23	2988	4437.493752832902	2307
2330	1488108285	33	2988	2198.131275151464	2307
2330	413722324	25	2989	7998.696393984872	2307
2330	411803923	18	2937	5418.122632366064	2307
2330	286367472	74	2979	2912.4065681793313	2307
2330	95962713	48	2954	726.1832047458556	2307
2330	411100616	41	2988	1776.4366391306917	2307
2330	396039089	34	2988	2749.199323494784	2307
2330	174125435	43	2964	943.3134758081271	2307
2330	413731640	73	2983	1650.3297976474812	2307
2330	413090677	36	2944	1282.5821396559763	2307
2330	382940705	47	2982	1460.024911471562	2307
2330	322122933	62	99	721.9039222199757	2307
2330	288402792	41	2989	3641.703096499281	2307
2330	1488258497	44	2964	687.2438139056156	2307
2330	361985843	30	2982	4073.9822688239988	2307
2330	246681775	51	2964	1484.7118763789913	2307
2330	314359991	39	2988	2112.3369814121056	2307
2330	249893147	31	2975	2386.0047663313753	2307
2330	413584005	33	2982	4102.174175985289	2307
2330	1445828241	57	2982	2053.3928640022978	2307
2330	352294682	39	99	1113.7283106292803	2307
2330	1488265131	60	2983	921.6503445380099	2307
2330	315313572	51	2929	978.9651875315358	2307
2330	284659868	51	99	687.2981126754536	2307
2330	413740933	26	2974	882.1180059889036	2307
2330	315955386	51	2977	618.475748931779	2307
2330	263856651	21	2988	6494.041872744682	2307
2330	413739540	50	2988	3588.5551967227702	2307
2330	1488286173	55	2966	4362.104739169297	2307
2330	323562115	22	2973	9318.95489560384	2307
2330	319206053	54	2982	2227.8298143197962	2307
2330	413743682	26	2988	3725.3027235908903	2307
2330	1488290560	56	2964	1094.6579499355137	2307
2330	361949674	39	2973	1185.2285934797007	2307
2330	213682251	52	2989	1936.8727850930222	2307
2330	302352445	48	2988	1767.9722638150818	2307
2330	311366182	24	2988	9919.381114696876	2307
2330	396207109	33	2988	3508.8273219327093	2307
2330	1928531834	20	2988	8287.700159012247	2307
2330	396651008	28	2988	2059.6339809996143	2307
2330	160018026	22	2988	7629.8426538234	2307
2330	171865231	34	2990	2096.8070467656435	2307
2330	244478465	37	2921	1318.3291947361927	2307
2330	1488112691	25	2989	7221.4328126598	2307
2330	350504598	38	2988	1537.5942957578127	2307
2330	403774086	42	2982	2143.0790084018377	2307
2330	307832405	54	2973	1366.5717286003223	2307
2330	1472743394	67	2982	1201.071211066539	2307
2330	1488245528	37	2988	945.6294846174038	2307
2330	1488261466	71	2964	2545.630830365683	2307
2330	157832721	25	2989	6669.0258788870515	2307
2330	1409995036	50	2974	404.71265773018786	2307
2330	302842064	62	2964	1085.9047132147593	2307
2330	341282549	34	2973	2784.933876533939	2307
2330	413755487	28	2990	1883.169235405189	2307
2330	388892378	49	2988	2112.3369814121056	2307
2330	274558245	59	2991	647.9558909266782	2307
2330	1887635252	27	2937	1366.981779390871	2307
2330	323159439	54	2982	1981.4612867028015	2307
2330	413762857	22	2975	3972.1835471343566	2307
2330	413760789	19	2983	2293.2682112684183	2307
2330	259545286	22	2988	5746.517439956623	2307
2330	413762830	25	2921	1550.382176663361	2307
2330	397939700	25	2989	4810.760316880128	2307
2330	1488281392	50	2988	2367.58682249524	2307
2330	1488239089	72	2989	7941.084619050685	2307
2330	413758015	47	2954	2295.0083775906455	2307
2330	413767043	66	99	471.03603821909655	2307
2330	100901231	60	2964	887.0170936421432	2307
2330	345006121	54	2973	1196.868037993821	2307
2330	1488264970	42	2977	1146.178088811038	2307
2330	89184313	69	2995	706.1929391852459	2307
2330	320186994	25	2988	4152.33306808565	2307
2330	412445871	30	2988	3015.913035027096	2307
2330	1649704486	43	2988	3077.4318321886926	2307
2330	393231174	18	2989	10182.357682619677	2307
2330	402210503	24	2954	2290.823869426666	2307
2330	413784200	23	2988	6186.764925356184	2307
2330	398251371	31	2988	4930.653344847385	2307
2330	396608487	31	2974	7839.161653984991	2307
2330	245461212	22	2988	5487.275850754066	2307
2330	1488255395	75	2988	4553.413062060822	2307
2330	331187869	67	2964	732.5704142249643	2307
2330	411653747	34	2921	1400.8742380886845	2307
2330	412391652	24	2921	3632.991595455663	2307
2330	410058195	23	2988	3406.6143406102897	2307
2330	1488255094	53	2982	1910.371230980161	2307
2330	1279641028	71	2982	4335.700867642332	2307
2330	413839497	23	2982	7463.663915385028	2307
2330	1488284658	63	2964	751.9186118945952	2307
2330	1625916809	60	2989	5270.155885038513	2307
2330	340886634	40	2989	2415.4065593572946	2307
2330	372747137	46	2964	1703.9272275259234	2307
2330	1488245047	38	2982	779.6222310233791	2307
2330	244465209	42	2988	4849.115783543681	2307
2330	341197381	31	2988	2495.2771495407956	2307
2330	412733232	34	2996	2778.9212196332887	2307
2330	1268160540	33	2988	4415.646675164226	2307
2330	250293487	48	2964	770.2029432013111	2307
2330	1133736570	55	2964	2396.4193914023544	2307
2330	413940637	39	2988	1956.576983413025	2307
2330	1666524306	34	2973	1005.3045088210343	2307
2330	237677387	54	99	1226.0405392233345	2307
2330	342213325	59	2964	1957.505974365354	2307
2330	1488291688	63	2977	2740.8875270349417	2307
2330	393622532	56	2974	985.1899054816157	2307
2330	1488248320	42	2988	2865.7845437046917	2307
2330	1488249489	63	2988	4484.829654741868	2307
2330	1529539688	76	2964	4956.718220542721	2307
2330	1488252118	47	2982	2170.7169399083923	2307
2330	247698198	55	2988	4594.605181917649	2307
2330	1283937282	71	2993	4011.8674349229946	2307
2330	1488290575	49	2989	5319.468284524677	2307
2330	1488265802	53	2964	1203.5670536903579	2307
2330	1445830379	76	2983	2484.4138915606377	2307
2330	337885364	49	2987	841.0054671661289	2307
2330	406492837	47	2988	2846.533955144994	2307
2330	330022806	37	2982	2105.6664001103372	2307
2330	264624055	62	2929	1500.1283656020478	2307
2330	1167598671	63	2982	2396.0610370291834	2307
2330	1488277372	75	2968	7330.581523568717	2307
2330	1401532745	27	2995	2427.366447276779	2307
2330	407575903	44	2964	2106.375034153565	2307
2330	355597916	60	2982	1981.4743267788442	2307
2330	413964939	20	2996	9584.253036437243	2307
2330	226242678	26	99	2096.504432865289	2307
2330	413088270	34	2992	2235.568160660098	2307
2330	1488288333	64	2989	2675.9120724509517	2307
2330	1080589117	61	2988	1252.7988661813217	2307
2330	1879817276	28	2929	2838.4824306060104	2307
2330	393498755	53	2988	3108.0386643591205	2307
2330	266195727	26	2973	4872.087572392768	2307
2330	385751096	40	2964	920.3996251985028	2307
2330	288112804	42	2989	2547.0207176912527	2307
2330	1529885922	65	2964	699.5220992462338	2307
2330	1488280498	67	2964	857.4643314020734	2307
2330	1488258038	75	2967	2208.128398484542	2307
2330	1488206417	38	2954	1949.6770464799267	2307
2330	145876291	55	2964	721.7552871626793	2307
2330	1488253009	72	99	5947.250403373361	2307
2330	103687213	56	2984	874.2115896222856	2307
2330	303813638	25	2988	10176.284272415503	2307
2330	1488248358	58	2964	784.6618329339188	2307
2330	1262197498	71	2983	1718.5656496848926	2307
2330	1360819565	29	2989	4320.605389814541	2307
2330	306020780	57	2988	1292.7517974842456	2307
2330	371828506	50	2988	744.9636861162543	2307
2330	340422595	71	2966	3313.971375129907	2307
2330	331642251	60	2964	1314.8879042157828	2307
2330	349466771	76	2986	2286.2547680731395	2307
2330	1855130952	67	2982	4396.375479566136	2307
2330	1570182069	67	2983	588.8301121247314	2307
2330	1488263967	61	2964	1985.7674844570106	2307
2330	1488246048	61	2983	1454.6837110970948	2307
2330	366859726	30	2994	4699.482781825271	2307
2330	1363586215	68	99	781.6875699258675	2307
2330	410093342	26	2988	3584.0382620876035	2307
2330	250291403	35	2982	1315.375823606314	2307
2330	282988125	59	2982	964.5326480457724	2307
2330	355407893	68	2989	1991.6784467843008	2307
2330	1488282563	63	2988	3043.9301508193676	2307
2330	407636823	35	2989	4262.731972840682	2307
2330	1488256784	65	2975	1171.3122062413436	2307
2330	88469461	67	2982	2225.0353262341723	2307
2330	345395512	45	2983	829.6715630101763	2307
2330	396345808	64	2982	2515.0657721529096	2307
2330	354738231	36	99	2238.063445046133	2307
2330	388607618	66	2982	2544.696455353544	2307
2330	1406199550	64	2983	736.2082042776974	2307
2330	1806362621	32	2977	5021.3933901929295	2307
2330	1968126520	45	2988	2080.8924413967734	2307
2330	1874720812	25	2989	8141.983098961646	2307
2330	1488196546	40	2988	2427.0997646336796	2307
2330	1488260082	69	2983	1189.1027987765324	2307
2330	1488148948	67	2984	691.813461499441	2307
2330	218336439	56	2990	765.2191283757537	2307
2330	1488254203	38	2988	1978.6816217960352	2307
2330	1488244420	52	2989	1083.320255515809	2307
2330	322507623	57	2988	2377.68371253198	2307
2330	304913536	50	2996	3519.213390878231	2307
2330	243833876	26	2964	1168.7275966491816	2307
2330	1488280299	65	2966	1949.9648222616356	2307
2330	319584346	62	2964	559.4880276252933	2307
2330	270919605	50	2988	1529.6228813329697	2307
2330	1488253582	72	2988	4296.101904286058	2307
2330	403783912	41	2975	753.1875504213825	2307
2330	1488032392	73	2979	4533.061937505781	2307
2330	395943037	22	2989	4922.774599853478	2307
2330	244457279	36	2944	854.4025689877668	2307
2330	1488247330	60	2983	1288.8071546749288	2307
2330	353745669	61	2975	1935.9163847437082	2307
2330	414055898	33	2982	4320.25591166268	2307
2330	1488021626	53	2982	1353.8171546422109	2307
2330	397026901	38	2988	1951.2765111568485	2307
2330	1488264555	77	2966	2647.178433308182	2307
2330	325470882	32	2964	913.7802913300575	2307
2330	396206621	32	2988	10176.284272415503	2307
2330	1582362817	32	2988	2894.3982354037666	2307
2330	353881436	37	99	1206.721629446421	2307
2330	414006716	47	2989	5447.7234135827475	2307
2330	244470027	43	2987	1018.7144727461458	2307
2330	414070318	18	2982	6447.807432208874	2307
2330	408472407	54	2954	3121.544218033761	2307
2330	413716633	22	99	3501.1217474583354	2307
2330	315826322	66	99	652.6010993909227	2307
2330	1363899018	69	2986	733.3648022744958	2307
2330	347675349	69	2989	1845.5206428159966	2307
2330	385809431	30	2989	3283.788723589996	2307
2330	1488255178	39	2982	4006.61136363928	2307
2330	147335649	37	2973	3033.0938907231566	2307
2330	379206369	40	2929	1268.7614348052703	2307
2330	1475732561	54	2994	1573.8835021265938	2307
2330	1488253873	70	2954	3095.702698792273	2307
2330	104257840	32	2988	2758.2839619826905	2307
2330	299888358	62	2982	1545.6554571333386	2307
2330	219346001	54	2982	2662.9660451255813	2307
2330	296359168	80	2977	2255.0563531373227	2307
2330	23735853	69	2989	2998.0869815964375	2307
2330	1488287674	43	2982	1551.6976631151629	2307
2330	322753934	39	2988	3079.2947792802406	2307
2330	1488277123	75	99	2026.0106744557247	2307
2330	400963574	37	2988	1736.1889439716151	2307
2330	400307544	33	2989	5134.253370911819	2307
2330	360693412	41	2964	1166.1207450921843	2307
2330	1488264689	65	2944	1563.6275925124876	2307
2330	365136190	50	2964	664.3488923431453	2307
2330	414054375	22	2988	10176.284272415503	2307
2330	412934777	21	2988	4121.363991054471	2307
2330	412133636	18	2988	4349.464519758661	2307
2330	321774538	46	2988	2846.533955144994	2307
2330	350219961	22	2990	4328.6989060796805	2307
2330	338809200	20	2954	4317.149487762651	2307
2330	263672044	41	2954	1966.1591473820606	2307
2330	414110313	45	2988	2463.607182311375	2307
2330	312204071	72	2982	3940.0310957711235	2307
2330	1215738871	54	2961	949.2573212051657	2307
2330	354777363	51	2982	2443.6418749681984	2307
2330	185440883	27	2988	4697.350859565564	2307
2330	1488252256	37	2929	980.9431356743578	2307
2330	1488259265	48	2964	470.69224531947754	2307
2330	1488251403	53	2989	2166.1586336341293	2307
2330	414119618	48	2995	1254.284120302453	2307
2330	245908423	40	2988	1687.3208208849535	2307
2330	291177506	44	2989	2440.400011950256	2307
2330	131901884	79	2989	9928.656036819853	2307
2330	89552877	72	99	2572.3155905905815	2307
2330	414082501	34	2989	5390.028884081981	2307
2330	244480379	42	2921	1389.3254785542351	2307
2330	1745238024	33	2996	3705.5765013655637	2307
2330	1488287195	79	2989	9020.569824470573	2307
2330	284864237	67	2989	3984.138231819623	2307
2330	1529820073	55	2989	2587.7970344856676	2307
2330	389111744	76	2964	2007.6805356337125	2307
2330	400050859	35	2988	1384.992643344944	2307
2330	336989088	20	2989	9113.486626914158	2307
2330	1488281616	44	2964	594.2780480352521	2307
2330	1488287944	32	2944	2342.006441860107	2307
2330	179469248	63	2964	857.4643314020734	2307
2330	365905852	33	2954	1673.787542414055	2307
2330	5998765	57	2982	960.9945451924489	2307
2330	338006399	47	2989	2676.1804505447367	2307
2330	411889724	23	2995	3883.9607695811546	2307
2330	404443655	20	2988	10176.284272415503	2307
2330	1488221522	61	2983	1111.931132607436	2307
2330	1488243713	60	2983	921.6503445380099	2307
2330	246754466	46	2990	798.0955679155028	2307
2330	1487977733	49	2989	2681.5415702383457	2307
2330	1488281874	54	2989	2987.9276034563186	2307
2330	396581301	29	2988	2593.342466083225	2307
2330	414139112	33	2988	5583.331626329908	2307
2330	310050554	63	2990	870.6920071809654	2307
2330	411318365	63	2944	1483.3660116493315	2307
2330	414115085	26	2989	5539.326522608976	2307
2330	111704886	72	2959	2712.923211932179	2307
2330	1488260956	47	2988	2858.430209169852	2307
2330	414149301	31	2944	2414.358255635327	2307
2330	1488291133	54	99	992.2972158364927	2307
2330	269819058	64	2982	1377.732518863492	2307
2330	323613760	47	2964	1181.1594651556468	2307
2330	360906715	53	99	836.2185745765603	2307
2330	388140183	26	2964	1062.2111037306872	2307
2330	411839952	47	2921	1522.7692957409904	2307
2330	84533079	23	2989	10182.357682619677	2307
2330	1488290463	54	2982	4867.155541441562	2307
2330	414171974	38	99	636.0900783163576	2307
2330	1488123174	48	2982	1452.2426547174798	2307
2330	321384286	30	2996	9584.253036437243	2307
2330	295836519	23	99	4106.108247687869	2307
2330	414165228	34	99	4464.025367238287	2307
2330	1942735560	65	2987	760.6649981441604	2307
2330	355605026	18	2988	10176.284272415503	2307
2330	336616035	66	2992	1869.9819472793877	2307
2330	414139225	26	2954	1846.5469654516214	2307
2330	354178136	36	2988	2007.69519613316	2307
2330	330362469	42	2954	1060.7423021699428	2307
2330	354243698	50	2964	693.5472426156787	2307
2330	414024339	24	2990	2957.447294265432	2307
2330	296062085	61	2964	1007.4338998831621	2307
2330	384216375	68	2989	2675.9120724509517	2307
2330	1488249052	56	2964	2138.4018581456758	2307
2330	413440566	66	2964	1985.7674844570106	2307
2330	414201527	25	2989	10182.357682619677	2307
2330	1354697108	45	2988	2581.363966680465	2307
2330	332644691	61	2983	1011.4840540586071	2307
2330	413775504	39	2982	2164.2259938319785	2307
2330	355202521	56	2998	925.9260257170276	2307
2330	1488248388	45	2989	2769.0132381584117	2307
2330	1513767300	76	2983	1403.8037493214492	2307
2330	310084614	38	2988	4863.659250426969	2307
2330	1437170005	72	2989	8627.82261441166	2307
2330	1488276186	55	2989	2028.3786602390117	2307
2330	1335699962	74	2998	2964.6019870177847	2307
2330	341738359	30	2973	964.772301879417	2307
2330	346392324	22	2976	1438.194166661424	2307
2330	1488258106	49	2964	997.0847027586076	2307
2330	253188662	21	2989	7780.090518955877	2307
2330	180332199	20	2973	4321.040861910679	2307
2330	414218731	50	2991	1037.1631329405363	2307
2330	413600834	24	2989	10182.357682619677	2307
2330	1488249805	54	2998	603.4599633008331	2307
2330	327464522	47	2988	2678.3295691547687	2307
2330	388820620	45	99	540.4362058215843	2307
2330	1488258119	70	2954	2422.359148960373	2307
2330	414213667	36	2989	5447.7234135827475	2307
2330	1488291533	79	99	2464.772542497155	2307
2330	414234901	22	2989	10182.357682619677	2307
2330	348350559	58	2921	1275.7700781023461	2307
2330	1752938672	66	2988	1561.5661909306195	2307
2330	148964349	46	2988	3643.4286626389294	2307
2330	314150139	18	2973	3975.618675307475	2307
2330	1488263490	71	2988	2942.393675336019	2307
2330	60953836	64	2979	756.0207064834211	2307
2330	1411274447	34	2988	2515.7156199934807	2307
2330	279094282	48	2975	2549.2007303698374	2307
2330	396897894	32	2929	5716.34506874176	2307
2330	360166726	49	2981	1084.0838959249359	2307
2330	407421323	25	2970	2481.649226621964	2307
2330	291060295	40	2964	1167.017172591556	2307
2330	354148062	41	2988	2283.451504214126	2307
2330	169452666	65	2989	2531.793717461962	2307
2330	1488254769	38	2964	798.6743288408026	2307
2330	378595215	40	2944	1839.9684183482377	2307
2330	1488250713	68	99	1024.8981344499684	2307
2330	414240716	52	2989	3391.642676790565	2307
2330	414271241	24	2978	1460.6544132068084	2307
2330	1104977994	55	2981	1126.784410236343	2307
2330	1488277474	76	2983	2484.4138915606377	2307
2330	323744930	52	2988	1506.7883954851177	2307
2330	1488248246	36	2988	1099.646258532037	2307
2330	267567462	62	2966	974.936241639285	2307
2330	1274847547	62	2989	1226.1157836686903	2307
2330	201761130	67	2982	1312.5426954823106	2307
2330	414285585	65	99	746.4377861881798	2307
2330	147177878	55	2964	1715.017641224977	2307
2330	110371100	42	2954	2302.761670188714	2307
2330	1488229968	73	2983	2244.471596753486	2307
2330	323356769	29	2982	2058.7668315218366	2307
2330	1488278951	57	2983	856.9398209010975	2307
2330	414300922	63	2988	1026.5083922034694	2307
2330	331239388	43	2977	786.9570606738507	2307
2330	92493002	24	2982	8108.20578216469	2307
2330	89220044	42	2988	1726.4968246449291	2307
2330	1488032604	24	2996	9584.253036437243	2307
2330	1488256486	54	2989	4849.726604873791	2307
2330	1488286063	54	2964	480.80318013605313	2307
2330	407189514	44	2964	456.5868665508917	2307
2330	1488033244	26	2988	3129.1786449842584	2307
2330	414323964	18	2973	7247.090573946112	2307
2330	329335602	48	2989	1817.6863517082465	2307
2330	349645082	30	2965	1958.7242810575772	2307
2330	369002298	34	2989	10182.357682619677	2307
2330	261924876	67	2983	504.8725424006763	2307
2330	129523981	39	2964	841.6855202450217	2307
2330	414341428	27	2964	2429.612578495146	2307
2330	145165863	28	2988	6246.933987558817	2307
2330	401525940	20	2990	3220.9007395680496	2307
2330	1434077402	60	2964	1021.3515097767274	2307
2330	1488258020	52	2964	555.488783849375	2307
2330	366525847	62	2989	1994.0947820948156	2307
2330	1488289899	58	2964	808.8803932401028	2307
2330	363585977	28	2982	3775.016186834964	2307
2330	1488258205	58	2988	1661.8111294458113	2307
2330	1488256426	82	3000	4142.35991980794	2307
2330	308939008	65	2964	872.5980289405585	2307
2330	396827242	37	2986	734.8317268725258	2307
2330	250250631	49	2929	1301.2511775295516	2307
2330	414539230	42	2964	952.2617386215684	2307
2330	1488255865	71	99	2484.4138915606377	2307
2330	1590076636	64	2977	791.3526272041883	2307
2330	1274170396	59	2982	2146.907975450486	2307
2330	335182819	26	2989	3138.457151096666	2307
2330	328458362	47	2989	2204.708535138037	2307
2330	263556601	53	2988	1577.1873012235378	2307
2330	1500654668	23	2988	3289.6042129700922	2307
2330	361830458	60	2991	932.3643460024963	2307
2330	1488258115	52	2993	845.5406675451475	2307
2330	1888564503	52	2964	686.0587812662609	2307
2330	1488087531	44	2989	4949.468412883676	2307
2330	402077907	35	2964	713.1159406547623	2307
2330	382733125	35	2988	2015.4067557431479	2307
2330	401869467	37	2982	1920.6584091875884	2307
2330	1488278734	60	2964	587.3268403916531	2307
2330	1488262897	65	2989	3984.138231819623	2307
2330	323041105	60	2982	5503.008606702014	2307
2330	338098567	63	99	1561.7870126555265	2307
2330	1488286631	72	2989	5438.836805777717	2307
2330	244891825	55	2982	1312.575627521095	2307
2330	411923723	18	2982	5270.859336497531	2307
2330	414017868	42	99	2575.9551404019735	2307
2330	1488259348	68	2982	3547.822183548738	2307
2330	145819892	44	2921	4298.108017478693	2307
2330	1488252063	62	2973	941.8042866673862	2307
2330	244536659	45	2988	1509.3994622077562	2307
2330	414593549	23	2988	10176.284272415503	2307
2330	3993943	21	2988	4304.51401758262	2307
2330	384160233	55	2929	808.2952486953542	2307
2330	1389002374	64	2964	751.9186118945952	2307
2330	1488278409	52	2988	1875.2245033338024	2307
2330	102164516	41	2982	2967.0207049610835	2307
2330	401973467	54	2982	3134.636781941308	2307
2330	1488284176	63	2986	1426.2672505129403	2307
2330	1488263928	77	2989	5275.8495163781645	2307
2330	414617844	44	2973	1401.3404337394127	2307
2330	2008462762	56	2973	2266.767721241396	2307
2330	322062516	59	2989	2388.652998623782	2307
2330	414620487	60	99	2375.7897391379133	2307
2330	414143522	40	2989	2440.400011950256	2307
2330	383349545	47	2964	683.3337702371767	2307
2330	400106665	29	2988	4116.514758940521	2307
2330	414250640	26	2989	5390.028884081981	2307
2330	287497628	21	2988	3426.614989854762	2307
2330	355839672	18	2973	3794.2587132390613	2307
2330	414613424	20	2964	2178.992007913078	2307
2330	409963501	59	2984	889.0761476855408	2307
2330	299547793	42	2964	998.0616430868167	2307
2330	413083082	76	2964	3225.0538190422712	2307
2330	356884997	64	3001	2002.817095143239	2307
2330	315955712	27	2988	2480.6036402495274	2307
2330	410860236	33	2988	4697.350859565564	2307
2330	414636072	24	2988	6450.808469761766	2307
2330	238111827	66	99	946.44292642444	2307
2330	369825624	54	2988	1148.668988247943	2307
2330	359958927	45	2988	996.2050338330037	2307
2330	1158185861	58	2989	1375.1778412142937	2307
2330	398723804	54	2964	557.6700419135605	2307
2330	352551701	37	2988	1597.5237331139333	2307
2330	321952403	73	2998	2017.8110737893248	2307
2330	410187763	28	2995	4011.470430251478	2307
2330	331217203	40	2988	2369.414805079394	2307
2330	414645280	39	99	676.7356265045295	2307
2330	412331541	32	2988	2997.80020681906	2307
2330	413087929	25	99	1748.308791838519	2307
2330	414665443	18	2988	9820.417807859789	2307
2330	174343100	57	2988	2377.68371253198	2307
2330	289597507	59	2982	1319.966621523966	2307
2330	264838217	55	2989	1642.5013311649489	2307
2330	1488260527	60	2967	945.2448766733816	2307
2330	414686756	64	2985	697.5812652947375	2307
2330	414682570	28	2988	3026.1827126894673	2307
2330	245598684	41	2954	1666.0564142119792	2307
2330	301881234	43	2954	3040.954617242919	2307
2330	1488281350	70	2964	2465.2156949043515	2307
2330	245157883	52	2989	4852.547926725145	2307
2330	241690953	36	2982	1489.8597662374032	2307
2330	169921894	66	2964	559.4880276252933	2307
2330	414698925	50	2973	696.0948845912936	2307
2330	1488256979	49	2988	3123.9351624265355	2307
2330	282000182	52	2989	2261.8523488309365	2307
2330	300685825	46	2964	643.9427564462645	2307
2330	1265069827	40	2964	963.9556747192919	2307
2330	266477701	61	3001	1628.316818760175	2307
2330	1488261647	55	2989	5318.718546468855	2307
2330	1488264415	65	2982	1217.8894241266078	2307
2330	215417068	61	2982	2515.0657721529096	2307
2330	410923759	57	2937	1913.4325988654905	2307
2330	414284199	22	2982	6014.350868984657	2307
2330	120719998	72	2964	2007.6805356337125	2307
2330	1488263255	45	2982	2035.570395264664	2307
2330	379765546	26	2982	3716.969721602599	2307
2330	403796837	58	99	626.4219111517425	2307
2330	402498701	40	2964	841.6855202450217	2307
2330	350615086	31	2988	2515.7156199934807	2307
2330	409049350	37	99	1362.6779097272345	2307
2330	308472182	64	2988	3393.190567908417	2307
2330	365642787	51	2982	1682.877382602583	2307
2330	119026140	47	2959	542.5931316719418	2307
2330	414706038	42	2929	2389.706752045867	2307
2330	299413784	38	99	1110.7423695374384	2307
2330	1488250280	69	2964	1014.7200075039356	2307
2330	407320016	40	2964	880.8728860267242	2307
2330	90047000	65	2954	3118.762689367182	2307
2330	368328355	24	2989	10182.357682619677	2307
2330	1488264229	67	2982	1981.4743267788442	2307
2330	414744036	25	2964	1055.8530138362923	2307
2330	414722747	53	2988	2517.2270906563485	2307
2330	113566316	53	2989	7126.799695728726	2307
2330	414750476	32	2988	4637.543401977626	2307
2330	414751945	43	2921	1450.7168036349572	2307
2330	235800293	68	99	461.07586213731105	2307
2330	366960519	25	2988	2515.7156199934807	2307
2330	398022297	60	2964	641.6096022832522	2307
2330	93117189	43	2973	957.6952484948876	2307
2330	385828041	37	2954	897.6337028936563	2307
2330	411408503	58	99	528.1683005755294	2307
2330	169684196	53	2988	1617.327250020899	2307
2330	333148814	36	2988	1686.5782163918511	2307
2330	303820892	38	2988	1046.72076548039	2307
2330	89302654	54	2988	1284.33841686571	2307
2330	414778395	23	2988	8718.365916192946	2307
2330	203077769	50	2988	4215.510349594514	2307
2330	414785529	21	2988	3929.3974360902557	2307
2330	351494797	40	2954	2440.61052205324	2307
2330	269886721	57	2989	1764.490278649752	2307
2330	1488255245	42	2998	633.6110751508595	2307
2330	414672830	22	2974	7160.652259388493	2307
2330	194742791	42	2988	2420.5989823641976	2307
2330	414795509	63	2964	587.2760194600103	2307
2330	323422256	41	2973	892.5465386871615	2307
2330	1970908235	77	2968	3357.460741348981	2307
2330	323141477	18	2954	8185.992121888345	2307
2330	1699958644	26	2989	5676.341581560551	2307
2330	156747694	67	2989	1840.5775712341842	2307
2330	315866456	57	2982	1481.8799751167917	2307
2330	199201669	53	2964	549.7129799839175	2307
2330	414412636	20	2988	6001.364244779626	2307
2330	57443872	53	2978	1616.4639012345272	2307
2330	414857146	36	2989	4668.8259531863605	2307
2330	1298427264	58	2989	3827.0930350557624	2307
2330	1859291892	34	2988	3697.9848768286615	2307
2330	414866517	42	2988	1002.279632290958	2307
2330	220252862	35	2989	2204.708535138037	2307
2330	1488243499	49	2989	4381.5377806732695	2307
2330	331172591	60	2994	2433.0735368365245	2307
2330	315127365	58	2999	1032.3292971804972	2307
2330	414911790	68	2973	1032.445840224661	2307
2330	414916475	25	2995	3260.4272773858106	2307
2330	414917047	21	2988	6186.764925356184	2307
2330	145954303	30	99	1460.2083459300925	2307
2330	378977582	20	2988	4390.644282834405	2307
2330	413382144	41	2996	3491.4136002374835	2307
2330	403459563	44	2964	1406.0359602472358	2307
2330	413311349	58	99	771.4305144260875	2307
2330	274530509	32	2954	2824.9467179349936	2307
2330	1488262592	43	2983	1231.071792947083	2307
2330	244438549	39	2988	3050.4141364217585	2307
2330	255464709	55	2964	958.7926619927885	2307
2330	300412231	54	2989	3074.4500914088544	2307
2330	1488237737	31	2954	7193.351152620284	2307
2330	1488249041	48	2990	1407.5960476450412	2307
2330	1488281644	71	2986	3331.1778255670065	2307
2330	414740805	51	2989	2616.6182918217446	2307
2330	343548246	40	2988	1349.3840734879157	2307
2330	197488312	48	2982	1319.6437298731737	2307
